A009799,임시이름,19,64
A007373,임시이름,19,25
A004711,임시이름,83,50
A006855,임시이름,71,39
A007510,임시이름,50,44
A003681,임시이름,49,65
A009707,임시이름,1,51
A003712,임시이름,50,73
A001145,임시이름,76,34
A003001,임시이름,36,66
A006975,임시이름,51,19
A003076,임시이름,73,78
A009570,임시이름,63,13
A009225,임시이름,90,69
A004612,임시이름,27,25
A002490,임시이름,34,35
A000716,임시이름,36,11
A007842,임시이름,7,97
A000422,임시이름,13,51
A005363,임시이름,21,15
A006358,임시이름,31,68
A008131,임시이름,69,34
A001413,임시이름,19,33
A009125,임시이름,98,71
A001923,임시이름,100,3
A006504,임시이름,16,21
A008141,임시이름,15,29
A006794,임시이름,71,41
A002934,임시이름,51,46
A000616,임시이름,28,7
A008384,임시이름,79,56
A000460,임시이름,38,90
A002376,임시이름,90,20
A004496,임시이름,66,69
A004627,임시이름,82,28
A001639,임시이름,13,83
A000473,임시이름,33,54
A000351,임시이름,47,80
A004751,임시이름,39,47
A000936,임시이름,96,33
A005093,임시이름,83,93
A007839,임시이름,2,71
A008237,임시이름,38,52
A004821,임시이름,11,89
A000104,임시이름,70,78
A001883,임시이름,76,38
A003813,임시이름,84,84
A006154,임시이름,43,12
A004334,임시이름,72,65
A006111,임시이름,86,21
A006974,임시이름,8,7
A003760,임시이름,31,70
A002730,임시이름,88,43
A002582,임시이름,91,61
A007992,임시이름,64,12
A009856,임시이름,26,48
A001766,임시이름,61,72
A005530,임시이름,53,69
A003010,임시이름,34,83
A000690,임시이름,63,76
A005179,임시이름,3,60
A005134,임시이름,51,19
A005080,임시이름,74,66
A008426,임시이름,100,28
A007677,임시이름,73,41
A002665,임시이름,35,38
A002657,임시이름,81,72
A001381,임시이름,52,6
A009345,임시이름,74,85
A006360,임시이름,27,32
A000852,임시이름,76,57
A008225,임시이름,98,49
A002423,임시이름,36,2
A005834,임시이름,86,42
A006178,임시이름,63,52
A009011,임시이름,88,96
A004709,임시이름,19,91
A000928,임시이름,65,85
A003299,임시이름,31,56
A007022,임시이름,100,69
A001718,임시이름,37,46
A009704,임시이름,82,69
A005136,임시이름,70,20
A003367,임시이름,97,11
A001310,임시이름,65,47
A006345,임시이름,36,100
A004230,임시이름,96,77
A007374,임시이름,100,95
A004728,임시이름,69,29
A004903,임시이름,25,82
A009423,임시이름,64,70
A008352,임시이름,9,63
A009697,임시이름,37,31
A003525,임시이름,22,72
A004956,임시이름,4,63
A008903,임시이름,72,93
A005720,임시이름,13,47
A009979,임시이름,53,83
A002707,임시이름,40,22
A000100,임시이름,90,26
A001777,임시이름,98,69
A004342,임시이름,57,73
A006644,임시이름,42,15
A006381,임시이름,63,36
A003084,임시이름,8,77
A006667,임시이름,96,93
A000641,임시이름,53,49
A001189,임시이름,93,12
A006234,임시이름,18,45
A003710,임시이름,78,43
A008401,임시이름,72,32
A008214,임시이름,83,95
A004819,임시이름,90,27
A007865,임시이름,59,91
A000476,임시이름,31,40
A001735,임시이름,65,20
A009078,임시이름,43,52
A001775,임시이름,59,87
A009274,임시이름,22,1
A002546,임시이름,11,42
A002981,임시이름,38,5
A001396,임시이름,89,99
A000411,임시이름,96,1
A000331,임시이름,1,39
A000695,임시이름,1,22
A007809,임시이름,57,77
A003569,임시이름,2,88
A008576,임시이름,47,47
A007122,임시이름,26,73
A007581,임시이름,95,16
A002252,임시이름,88,65
A007923,임시이름,85,16
A008861,임시이름,53,38
A006294,임시이름,93,70
A000066,임시이름,4,3
A000701,임시이름,85,69
A000981,임시이름,13,8
A001388,임시이름,72,42
A008217,임시이름,22,85
A003980,임시이름,14,28
A000263,임시이름,6,23
A002806,임시이름,48,44
A005866,임시이름,4,82
A006803,임시이름,14,96
A003887,임시이름,86,20
A002068,임시이름,60,57
A009828,임시이름,20,99
A001922,임시이름,94,58
A004547,임시이름,67,13
A004769,임시이름,28,91
A007752,임시이름,60,60
A002715,임시이름,73,95
A004600,임시이름,92,53
A008023,임시이름,80,16
A000973,임시이름,5,34
A004397,임시이름,69,5
A003714,임시이름,82,98
A000717,임시이름,13,58
A003034,임시이름,49,1
A003955,임시이름,78,34
A001652,임시이름,96,10
A000151,임시이름,53,66
A007783,임시이름,34,30
A007490,임시이름,11,22
A006328,임시이름,6,32
A000199,임시이름,96,38
A009836,임시이름,49,91
A008111,임시이름,45,52
A000038,임시이름,74,72
A009844,임시이름,48,51
A006330,임시이름,37,91
A009135,임시이름,27,77
A003358,임시이름,37,63
A005953,임시이름,85,47
A002553,임시이름,78,29
A005208,임시이름,18,41
A000017,임시이름,2,62
A000327,임시이름,68,6
A000166,임시이름,45,21
A003234,임시이름,100,48
A005966,임시이름,2,74
A007523,임시이름,56,61
A001728,임시이름,1,72
A008405,임시이름,68,13
A004658,임시이름,36,45
A004998,임시이름,77,36
A007196,임시이름,20,37
A002176,임시이름,86,43
A001745,임시이름,86,13
A004891,임시이름,54,85
A000062,임시이름,9,91
A005660,임시이름,78,33
A000786,임시이름,43,8
A002207,임시이름,18,94
A006406,임시이름,43,99
A002603,임시이름,63,96
A002374,임시이름,63,47
A009739,임시이름,70,73
A003616,임시이름,34,100
A001682,임시이름,27,24
A005728,임시이름,99,15
A005607,임시이름,57,78
A002848,임시이름,92,88
A008848,임시이름,78,78
A003812,임시이름,87,34
A004175,임시이름,89,42
A006084,임시이름,67,65
A009001,임시이름,29,6
A007046,임시이름,18,77
A002626,임시이름,77,49
A004125,임시이름,93,24
A008767,임시이름,85,44
A007055,임시이름,30,94
A002973,임시이름,93,13
A003545,임시이름,34,59
A004395,임시이름,41,63
A009134,임시이름,73,81
A003563,임시이름,14,44
A001665,임시이름,16,37
A005169,임시이름,70,42
A004263,임시이름,36,43
A004010,임시이름,81,47
A000944,임시이름,95,29
A005849,임시이름,21,23
A002051,임시이름,87,28
A000924,임시이름,40,85
A007704,임시이름,4,95
A003510,임시이름,40,17
A003785,임시이름,74,25
A009431,임시이름,28,27
A006001,임시이름,45,98
A004213,임시이름,49,27
A008876,임시이름,15,97
A005845,임시이름,44,57
A004910,임시이름,97,64
A000681,임시이름,52,76
A006798,임시이름,47,38
A006677,임시이름,10,54
A003475,임시이름,77,39
A002314,임시이름,72,38
A004485,임시이름,49,48
A008538,임시이름,47,17
A002202,임시이름,65,29
A002588,임시이름,29,10
A008183,임시이름,21,77
A003340,임시이름,35,43
A007154,임시이름,13,93
A007707,임시이름,21,48
A005337,임시이름,86,72
A001393,임시이름,6,75
A004868,임시이름,12,35
A007091,임시이름,39,18
A002928,임시이름,7,53
A001837,임시이름,35,30
A009591,임시이름,66,22
A009819,임시이름,58,96
A000222,임시이름,58,24
A001451,임시이름,36,62
A009333,임시이름,84,61
A000208,임시이름,94,75
A005552,임시이름,86,21
A008736,임시이름,12,33
A001993,임시이름,97,27
A002725,임시이름,46,68
A004144,임시이름,19,52
A001440,임시이름,56,84
A001823,임시이름,32,100
A009881,임시이름,60,53
A000051,임시이름,95,95
A002402,임시이름,98,98
A008390,임시이름,86,49
A007305,임시이름,48,87
A005304,임시이름,6,19
A006187,임시이름,9,65
A007169,임시이름,42,97
A009906,임시이름,33,98
A002939,임시이름,17,99
A007416,임시이름,74,20
A004949,임시이름,41,3
A007262,임시이름,69,58
A006321,임시이름,35,8
A009947,임시이름,50,31
A007934,임시이름,81,66
A006350,임시이름,29,57
A008326,임시이름,61,64
A003807,임시이름,6,91
A007602,임시이름,99,52
A009643,임시이름,59,97
A002946,임시이름,46,32
A005829,임시이름,2,6
A002966,임시이름,51,97
A002006,임시이름,34,90
A007661,임시이름,77,68
A002372,임시이름,69,3
A007007,임시이름,92,99
A002745,임시이름,83,12
A001816,임시이름,51,49
A009503,임시이름,53,82
A003280,임시이름,57,46
A000300,임시이름,92,23
A005752,임시이름,56,6
A008773,임시이름,3,49
A006662,임시이름,60,46
A007926,임시이름,70,100
A009389,임시이름,40,82
A005257,임시이름,55,63
A006969,임시이름,86,68
A006127,임시이름,27,86
A002400,임시이름,1,40
A000691,임시이름,55,71
A001192,임시이름,88,26
A003873,임시이름,22,98
A004818,임시이름,16,93
A004433,임시이름,49,94
A005444,임시이름,56,62
A003550,임시이름,100,27
A002827,임시이름,77,79
A004069,임시이름,39,62
A009853,임시이름,65,31
A008950,임시이름,9,16
A003213,임시이름,32,13
A005488,임시이름,57,10
A003087,임시이름,33,98
A003771,임시이름,45,31
A006252,임시이름,12,57
A004368,임시이름,19,60
A004291,임시이름,10,49
A007427,임시이름,58,44
A003149,임시이름,93,58
A005802,임시이름,78,4
A006147,임시이름,100,89
A008058,임시이름,32,96
A002864,임시이름,4,11
A003815,임시이름,34,36
A003345,임시이름,77,92
A008743,임시이름,48,38
A007307,임시이름,25,73
A008356,임시이름,76,83
A008615,임시이름,65,75
A009791,임시이름,69,13
A001269,임시이름,91,87
A002647,임시이름,99,2
A006896,임시이름,13,52
A001819,임시이름,84,74
A005286,임시이름,26,86
A001225,임시이름,24,21
A006608,임시이름,35,40
A007273,임시이름,57,68
A002789,임시이름,54,10
A005486,임시이름,97,44
A002594,임시이름,69,15
A007877,임시이름,67,6
A001399,임시이름,20,5
A000453,임시이름,95,73
A007376,임시이름,98,43
A007977,임시이름,21,40
A006771,임시이름,32,50
A002047,임시이름,91,98
A002188,임시이름,37,21
A005159,임시이름,75,1
A004842,임시이름,35,95
A009123,임시이름,37,76
A001470,임시이름,85,12
A003629,임시이름,50,12
A001108,임시이름,57,22
A003659,임시이름,15,84
A001502,임시이름,49,15
A008492,임시이름,26,62
A002239,임시이름,4,2
A002136,임시이름,13,21
A004777,임시이름,6,39
A003003,임시이름,87,90
A001343,임시이름,49,2
A009542,임시이름,46,84
A009537,임시이름,32,35
A008851,임시이름,39,30
A009990,임시이름,22,60
A000952,임시이름,69,53
A008070,임시이름,26,23
A002763,임시이름,94,78
A007832,임시이름,42,23
A004602,임시이름,89,47
A002748,임시이름,75,72
A009773,임시이름,35,33
A008672,임시이름,11,96
A007319,임시이름,35,28
A001055,임시이름,38,11
A006395,임시이름,91,75
A003597,임시이름,70,67
A000290,임시이름,90,50
A003049,임시이름,86,15
A007107,임시이름,65,96
A000942,임시이름,40,13
A005476,임시이름,74,60
A004661,임시이름,69,38
A001442,임시이름,47,24
A007924,임시이름,34,53
A005340,임시이름,59,99
A002686,임시이름,76,6
A002078,임시이름,100,75
A002560,임시이름,32,86
A007363,임시이름,4,14
A004327,임시이름,88,83
A006431,임시이름,55,95
A003290,임시이름,81,77
A000985,임시이름,4,61
A002974,임시이름,73,94
A001143,임시이름,73,52
A004012,임시이름,79,77
A008520,임시이름,73,70
A007431,임시이름,22,20
A004216,임시이름,15,8
A008465,임시이름,14,71
A005427,임시이름,49,43
A003306,임시이름,3,6
A000569,임시이름,78,22
A006151,임시이름,30,89
A007351,임시이름,88,65
A003725,임시이름,40,46
A002270,임시이름,79,19
A008254,임시이름,90,30
A006149,임시이름,82,34
A005738,임시이름,62,29
A005442,임시이름,65,11
A001015,임시이름,98,26
A001336,임시이름,78,59
A001991,임시이름,41,90
A008119,임시이름,51,44
A003247,임시이름,1,21
A004118,임시이름,52,24
A008936,임시이름,78,27
A000537,임시이름,58,2
A004398,임시이름,99,22
A004686,임시이름,63,6
A008194,임시이름,81,74
A001872,임시이름,42,57
A001179,임시이름,92,44
A005547,임시이름,85,24
A004030,임시이름,71,36
A001969,임시이름,26,76
A006214,임시이름,97,68
A003052,임시이름,68,27
A008939,임시이름,16,78
A005223,임시이름,80,1
A001548,임시이름,91,94
A003956,임시이름,19,71
A003176,임시이름,33,53
A008554,임시이름,50,28
A000420,임시이름,86,27
A003531,임시이름,20,1
A006263,임시이름,77,12
A008669,임시이름,14,86
A000214,임시이름,70,44
A009255,임시이름,98,66
A008697,임시이름,40,16
A006268,임시이름,67,22
A003000,임시이름,91,56
A006462,임시이름,42,77
A001389,임시이름,24,98
A000710,임시이름,64,23
A001089,임시이름,6,77
A007268,임시이름,45,26
A006914,임시이름,20,7
A000713,임시이름,26,53
A003816,임시이름,62,14
A002654,임시이름,48,97
A009468,임시이름,96,39
A001083,임시이름,37,40
A007161,임시이름,73,12
A002536,임시이름,75,45
A008884,임시이름,84,71
A004833,임시이름,71,3
A007826,임시이름,96,10
A000925,임시이름,37,46
A000571,임시이름,21,28
A007955,임시이름,98,43
A004991,임시이름,27,91
A000892,임시이름,85,82
A001045,임시이름,17,74
A004253,임시이름,74,20
A001404,임시이름,47,74
A001642,임시이름,76,59
A006580,임시이름,97,49
A007968,임시이름,45,47
A003943,임시이름,97,62
A006430,임시이름,71,35
A000557,임시이름,7,30
A007751,임시이름,55,69
A007732,임시이름,55,31
A005623,임시이름,21,95
A005332,임시이름,43,82
A008902,임시이름,52,21
A009466,임시이름,56,44
A009634,임시이름,55,11
A006169,임시이름,13,16
A005754,임시이름,16,50
A008705,임시이름,19,55
A000929,임시이름,52,25
A007505,임시이름,80,18
A000297,임시이름,87,8
A001929,임시이름,91,35
A007617,임시이름,12,33
A003476,임시이름,21,32
A004301,임시이름,49,53
A003509,임시이름,48,65
A005931,임시이름,39,96
A007444,임시이름,51,52
A004531,임시이름,51,60
A009223,임시이름,13,99
A007415,임시이름,95,86
A001160,임시이름,40,44
A004795,임시이름,98,75
A000326,임시이름,15,14
A003718,임시이름,28,11
A003728,임시이름,39,94
A004310,임시이름,34,53
A001562,임시이름,73,70
A003519,임시이름,4,12
A008071,임시이름,46,62
A003062,임시이름,63,14
A001255,임시이름,76,57
A009138,임시이름,57,88
A004897,임시이름,92,88
A006266,임시이름,94,52
A003117,임시이름,71,21
A002282,임시이름,78,68
A006514,임시이름,60,49
A009632,임시이름,29,68
A000112,임시이름,27,41
A002272,임시이름,78,13
A007157,임시이름,89,89
A008306,임시이름,72,50
A001332,임시이름,66,10
A004322,임시이름,41,10
A001058,임시이름,68,7
A001966,임시이름,65,31
A001730,임시이름,43,60
A006267,임시이름,66,29
A007817,임시이름,20,16
A005253,임시이름,5,51
A003871,임시이름,31,25
A003500,임시이름,74,36
A008522,임시이름,63,65
A003294,임시이름,37,12
A006643,임시이름,46,32
A000745,임시이름,100,11
A002593,임시이름,5,16
A002064,임시이름,54,75
A006774,임시이름,76,52
A001617,임시이름,3,99
A008830,임시이름,79,4
A005164,임시이름,21,15
A000758,임시이름,4,63
A002287,임시이름,51,11
A002517,임시이름,85,45
A003763,임시이름,6,90
A002189,임시이름,14,38
A003797,임시이름,38,33
A004228,임시이름,31,31
A003936,임시이름,31,34
A004855,임시이름,38,9
A006659,임시이름,29,79
A003689,임시이름,52,11
A000518,임시이름,60,9
A008360,임시이름,39,70
A005450,임시이름,2,57
A002125,임시이름,65,92
A001286,임시이름,67,2
A006568,임시이름,58,11
A007595,임시이름,10,46
A005558,임시이름,96,62
A004427,임시이름,43,6
A009778,임시이름,24,74
A001949,임시이름,55,34
A000588,임시이름,92,63
A003032,임시이름,100,11
A003128,임시이름,50,55
A001608,임시이름,98,11
A007221,임시이름,94,11
A000597,임시이름,58,100
A009484,임시이름,92,13
A009988,임시이름,54,53
A000164,임시이름,100,46
A004108,임시이름,42,97
A000905,임시이름,26,1
A001541,임시이름,98,75
A002194,임시이름,72,4
A007188,임시이름,15,12
A000039,임시이름,20,81
A003222,임시이름,18,38
A006019,임시이름,14,94
A004976,임시이름,80,57
A009426,임시이름,96,95
A001292,임시이름,32,1
A007270,임시이름,26,45
A000886,임시이름,97,11
A001409,임시이름,66,20
A003573,임시이름,70,21
A002871,임시이름,83,47
A004753,임시이름,33,33
A001173,임시이름,65,100
A002077,임시이름,52,59
A008711,임시이름,37,39
A006670,임시이름,20,87
A003154,임시이름,62,57
A002439,임시이름,45,43
A009061,임시이름,44,67
A003599,임시이름,54,47
A009604,임시이름,13,59
A007560,임시이름,26,22
A002174,임시이름,25,92
A008107,임시이름,1,34
A009109,임시이름,66,17
A009413,임시이름,56,54
A001834,임시이름,16,77
A009247,임시이름,81,34
A003204,임시이름,35,23
A006134,임시이름,25,4
A007064,임시이름,81,66
A003391,임시이름,54,63
A005911,임시이름,74,9
A007087,임시이름,63,43
A006992,임시이름,95,74
A006299,임시이름,31,69
A004265,임시이름,7,83
A008061,임시이름,71,27
A004057,임시이름,95,87
A004890,임시이름,33,72
A002514,임시이름,80,50
A001246,임시이름,18,45
A004605,임시이름,99,3
A005082,임시이름,52,89
A009691,임시이름,70,1
A008089,임시이름,47,5
A008429,임시이름,2,26
A006476,임시이름,42,31
A001017,임시이름,85,24
A006146,임시이름,13,57
A002539,임시이름,20,53
A005518,임시이름,27,94
A003468,임시이름,25,17
A009519,임시이름,16,26
A004984,임시이름,44,80
A008645,임시이름,20,89
A009646,임시이름,88,1
A007534,임시이름,90,27
A003566,임시이름,4,70
A005698,임시이름,58,44
A006106,임시이름,62,51
A005203,임시이름,53,60
A000050,임시이름,91,61
A008888,임시이름,56,60
A008041,임시이름,65,27
A004865,임시이름,58,16
A005724,임시이름,66,75
A002211,임시이름,22,55
A004997,임시이름,82,94
A002896,임시이름,77,38
A005644,임시이름,28,79
A008297,임시이름,51,19
A007172,임시이름,7,7
A004306,임시이름,14,26
A009904,임시이름,43,85
A004224,임시이름,87,97
A009184,임시이름,83,91
A008960,임시이름,47,80
A004337,임시이름,99,72
A005273,임시이름,94,35
A007361,임시이름,14,6
A005150,임시이름,15,75
A006978,임시이름,54,90
A003503,임시이름,28,86
A001638,임시이름,94,17
A000511,임시이름,70,83
A007204,임시이름,54,55
A007875,임시이름,91,36
A003472,임시이름,9,33
A004472,임시이름,85,91
A008980,임시이름,7,36
A006005,임시이름,13,42
A004696,임시이름,30,6
A000903,임시이름,72,5
A008721,임시이름,47,22
A007222,임시이름,51,29
A001851,임시이름,93,3
A007603,임시이름,72,61
A009971,임시이름,57,46
A002960,임시이름,83,88
A003452,임시이름,38,76
A005436,임시이름,2,8
A005045,임시이름,56,43
A000316,임시이름,49,40
A001516,임시이름,49,83
A000926,임시이름,1,62
A009226,임시이름,86,82
A003578,임시이름,50,77
A001809,임시이름,95,64
A004987,임시이름,89,10
A001418,임시이름,55,59
A000459,임시이름,27,1
A001384,임시이름,84,51
A008842,임시이름,50,26
A000036,임시이름,50,59
A003024,임시이름,4,28
A000461,임시이름,16,62
A001472,임시이름,56,86
A000761,임시이름,83,62
A005201,임시이름,24,91
A005115,임시이름,4,35
A001531,임시이름,87,76
A008602,임시이름,45,23
A007506,임시이름,39,83
A002740,임시이름,69,49
A000111,임시이름,39,86
A001528,임시이름,19,90
A002066,임시이름,21,54
A007899,임시이름,87,34
A009167,임시이름,7,57
A007043,임시이름,59,91
A003046,임시이름,75,11
A002728,임시이름,62,88
A007551,임시이름,4,97
A006095,임시이름,21,77
A004460,임시이름,91,64
A007096,임시이름,7,74
A000180,임시이름,99,44
A004179,임시이름,63,83
A002377,임시이름,59,2
A001033,임시이름,84,76
A005789,임시이름,100,32
A006722,임시이름,57,37
A004295,임시이름,49,77
A005848,임시이름,43,51
A006333,임시이름,31,98
A003826,임시이름,39,52
A003082,임시이름,3,84
A001155,임시이름,36,31
A006738,임시이름,7,50
A000529,임시이름,37,35
A002506,임시이름,16,32
A006296,임시이름,73,55
A009813,임시이름,12,20
A007574,임시이름,76,20
A003963,임시이름,99,54
A003595,임시이름,9,20
A005328,임시이름,56,59
A005431,임시이름,17,2
A002545,임시이름,90,53
A001595,임시이름,86,1
A008386,임시이름,68,74
A009434,임시이름,31,52
A001071,임시이름,1,79
A006334,임시이름,14,8
A008454,임시이름,65,11
A007036,임시이름,10,6
A000020,임시이름,24,4
A004208,임시이름,31,11
A002648,임시이름,62,69
A002407,임시이름,97,27
A005429,임시이름,10,60
A008220,임시이름,75,56
A008901,임시이름,84,16
A008233,임시이름,62,4
A008309,임시이름,78,77
A009122,임시이름,31,67
A007689,임시이름,80,88
A000399,임시이름,38,5
A009201,임시이름,28,31
A008974,임시이름,1,17
A003426,임시이름,79,37
A002522,임시이름,20,74
A007558,임시이름,54,70
A000580,임시이름,24,64
A001626,임시이름,34,68
A002587,임시이름,5,21
A004669,임시이름,66,82
A005535,임시이름,51,98
A003080,임시이름,73,79
A001422,임시이름,6,64
A004881,임시이름,14,15
A005291,임시이름,31,71
A006101,임시이름,71,81
A008618,임시이름,25,22
A001452,임시이름,43,96
A001957,임시이름,15,17
A003622,임시이름,41,73
A008240,임시이름,1,22
A009757,임시이름,70,45
A005445,임시이름,92,18
A000921,임시이름,48,30
A008476,임시이름,73,75
A002721,임시이름,37,84
A009660,임시이름,36,52
A009677,임시이름,79,71
A003201,임시이름,84,65
A006305,임시이름,76,58
A003200,임시이름,23,31
A003611,임시이름,33,93
A009452,임시이름,95,97
A003310,임시이름,18,77
A008738,임시이름,53,26
A008392,임시이름,14,51
A005549,임시이름,69,86
A006620,임시이름,1,14
A007731,임시이름,4,36
A006563,임시이름,44,28
A000078,임시이름,95,65
A001355,임시이름,5,23
A000085,임시이름,92,36
A003074,임시이름,60,41
A009234,임시이름,83,78
A000715,임시이름,12,50
A007368,임시이름,83,42
A003814,임시이름,8,29
A000558,임시이름,3,46
A003986,임시이름,93,92
A005246,임시이름,36,6
A000634,임시이름,5,3
A005573,임시이름,96,83
A007747,임시이름,94,70
A006301,임시이름,46,77
A005324,임시이름,62,85
A005155,임시이름,73,12
A004235,임시이름,38,79
A004340,임시이름,31,49
A009326,임시이름,93,84
A000113,임시이름,93,27
A002408,임시이름,50,41
A008867,임시이름,9,53
A004564,임시이름,98,63
A003727,임시이름,26,40
A004717,임시이름,53,53
A001925,임시이름,59,49
A007336,임시이름,62,3
A001175,임시이름,86,2
A005942,임시이름,76,56
A002209,임시이름,15,12
A009674,임시이름,87,84
A003381,임시이름,63,43
A007385,임시이름,69,84
A000400,임시이름,71,11
A009717,임시이름,96,83
A000651,임시이름,37,53
A004596,임시이름,36,18
A005054,임시이름,39,95
A006723,임시이름,15,81
A008916,임시이름,74,84
A007212,임시이름,15,78
A005943,임시이름,50,35
A007600,임시이름,96,31
A000901,임시이름,45,48
A003904,임시이름,58,67
A000136,임시이름,67,12
A009983,임시이름,60,34
A006450,임시이름,92,35
A003835,임시이름,89,97
A007217,임시이름,34,35
A000354,임시이름,99,77
A006734,임시이름,74,54
A005886,임시이름,6,46
A000043,임시이름,19,98
A000414,임시이름,58,60
A003189,임시이름,88,49
A005655,임시이름,23,25
A001727,임시이름,34,73
A000073,임시이름,56,78
A004524,임시이름,91,15
A000734,임시이름,10,31
A006481,임시이름,62,29
A005100,임시이름,13,25
A004734,임시이름,27,79
A004781,임시이름,94,76
A007738,임시이름,59,6
A001785,임시이름,86,3
A006401,임시이름,42,14
A007224,임시이름,16,4
A006469,임시이름,5,80
A002538,임시이름,17,94
A009679,임시이름,71,5
A000521,임시이름,16,87
A006767,임시이름,48,78
A009300,임시이름,16,8
A005069,임시이름,57,78
A002110,임시이름,38,43
A006221,임시이름,72,4
A001654,임시이름,64,15
A005421,임시이름,42,20
A000821,임시이름,87,5
A006932,임시이름,83,44
A005420,임시이름,57,76
A007290,임시이름,27,100
A004820,임시이름,83,68
A002845,임시이름,81,65
A001075,임시이름,52,32
A003395,임시이름,11,93
A003021,임시이름,43,95
A001291,임시이름,86,35
A005351,임시이름,46,87
A003789,임시이름,73,93
A001613,임시이름,41,89
A004601,임시이름,98,31
A002473,임시이름,36,71
A009415,임시이름,37,82
A004474,임시이름,37,27
A009976,임시이름,29,96
A009455,임시이름,51,22
A003687,임시이름,11,43
A003121,임시이름,51,40
A000365,임시이름,77,85
A001073,임시이름,6,27
A006886,임시이름,59,77
A006312,임시이름,13,92
A006693,임시이름,42,16
A007531,임시이름,47,6
A007629,임시이름,72,53
A003809,임시이름,3,39
A004255,임시이름,6,26
A004025,임시이름,18,55
A008831,임시이름,65,46
A007193,임시이름,88,27
A000099,임시이름,77,97
A004960,임시이름,99,24
A005566,임시이름,68,93
A003252,임시이름,55,36
A003488,임시이름,97,59
A008458,임시이름,39,77
A003055,임시이름,36,37
A007947,임시이름,34,43
A009565,임시이름,87,8
A009787,임시이름,8,46
A002106,임시이름,18,58
A000770,임시이름,63,45
A001717,임시이름,13,65
A007710,임시이름,39,79
A000321,임시이름,30,11
A002199,임시이름,52,77
A009361,임시이름,95,8
A001435,임시이름,35,79
A002474,임시이름,39,35
A002677,임시이름,66,45
A002778,임시이름,34,19
A006478,임시이름,21,20
A003319,임시이름,76,15
A002429,임시이름,82,81
A006403,임시이름,27,100
A001281,임시이름,37,86
A004231,임시이름,94,54
A002111,임시이름,89,10
A002437,임시이름,3,11
A009191,임시이름,95,89
A009543,임시이름,55,92
A005258,임시이름,45,12
A008011,임시이름,10,12
A007449,임시이름,13,51
A000378,임시이름,48,19
A007357,임시이름,85,18
A003112,임시이름,38,6
A007274,임시이름,21,55
A000328,임시이름,52,38
A002021,임시이름,81,70
A000533,임시이름,32,32
A001353,임시이름,51,81
A002602,임시이름,49,24
A005501,임시이름,32,100
A008245,임시이름,14,56
A009618,임시이름,47,84
A006059,임시이름,75,17
A009165,임시이름,80,82
A002607,임시이름,9,27
A000402,임시이름,47,97
A002846,임시이름,37,93
A008585,임시이름,77,33
A005231,임시이름,85,96
A007912,임시이름,66,40
A002017,임시이름,23,10
A008177,임시이름,33,92
A006415,임시이름,12,99
A000566,임시이름,50,19
A007962,임시이름,68,84
A002870,임시이름,81,64
A003014,임시이름,71,87
A001042,임시이름,99,25
A004465,임시이름,35,15
A008654,임시이름,9,47
A000169,임시이름,15,41
A005333,임시이름,40,38
A002503,임시이름,22,63
A008874,임시이름,53,32
A005912,임시이름,95,47
A009885,임시이름,45,82
A001622,임시이름,54,99
A002673,임시이름,1,1
A003405,임시이름,91,13
A001000,임시이름,36,89
A009467,임시이름,68,67
A006948,임시이름,30,89
A009129,임시이름,16,19
A009861,임시이름,20,15
A003323,임시이름,31,62
A005921,임시이름,26,40
A001123,임시이름,23,52
A000730,임시이름,22,34
A000608,임시이름,83,95
A000197,임시이름,15,78
A004558,임시이름,59,52
A003967,임시이름,10,83
A007824,임시이름,84,69
A002122,임시이름,58,62
A007358,임시이름,96,15
A003791,임시이름,41,38
A005853,임시이름,79,13
A003875,임시이름,57,84
A004177,임시이름,98,12
A005648,임시이름,79,41
A001572,임시이름,20,29
A002462,임시이름,27,17
A001241,임시이름,73,64
A002246,임시이름,12,87
A000387,임시이름,48,54
A000024,임시이름,8,29
A004184,임시이름,62,54
A000697,임시이름,53,18
A000044,임시이름,85,57
A004566,임시이름,31,22
A007068,임시이름,19,95
A006459,임시이름,66,29
A007720,임시이름,56,35
A008295,임시이름,35,96
A000221,임시이름,30,81
A006291,임시이름,16,1
A001372,임시이름,45,81
A001673,임시이름,57,34
A001102,임시이름,72,11
A009393,임시이름,86,79
A007497,임시이름,98,23
A007614,임시이름,72,9
A000115,임시이름,21,37
A007726,임시이름,19,60
A000624,임시이름,58,60
A003302,임시이름,30,79
A005832,임시이름,75,3
A000077,임시이름,62,42
A001815,임시이름,52,16
A006994,임시이름,3,95
A005474,임시이름,11,11
A006018,임시이름,5,100
A004206,임시이름,41,7
A004007,임시이름,48,69
A009689,임시이름,20,20
A009407,임시이름,87,4
A001895,임시이름,87,67
A001277,임시이름,28,49
A001158,임시이름,94,95
A004913,임시이름,21,72
A003336,임시이름,30,33
A002706,임시이름,11,12
A003754,임시이름,75,70
A009669,임시이름,89,72
A008433,임시이름,61,91
A008948,임시이름,91,44
A007757,임시이름,71,93
A007116,임시이름,42,72
A008117,임시이름,97,30
A005835,임시이름,77,93
A001049,임시이름,55,90
A009203,임시이름,61,17
A001980,임시이름,13,74
A002655,임시이름,54,58
A001106,임시이름,83,28
A002394,임시이름,55,22
A000462,임시이름,46,77
A002035,임시이름,92,19
A003965,임시이름,59,45
A003827,임시이름,90,68
A006936,임시이름,97,46
A001410,임시이름,65,44
